1,160.07,18.588,14.247,8.0544,6.6005,6.2614,5.8382,4.447,3.6399,3.3577,2.9966,2.911,2.5748,2.5272,2.3434,2.2641,2.1762,2.0888,1.9156,1.9022,1.836,1.7254,1.6676,1.6332,1.5574,1.5421,1.4343,1.4302,1.321,1.3027,1.2729,1.2613,1.1889,1.1381,1.1144,1.0704,1.0443,1.026,0.99362,0.98892,0.96987,0.93398,0.93167,0.91362,0.88286,0.87604,0.84009,0.82269,0.81407,0.78707,0.78116,0.77817,0.76377,0.74885,0.74098,0.70821,0.69159,0.68857,0.66412,0.65978,0.64482,0.6232,0.6148,0.60718,0.59062,0.57875,0.57489,0.56386,0.55906,0.55434,0.53649,0.52364,0.51609,0.50643,0.501,0.49029,0.47732,0.46462,0.45758,0.45606,0.45015,0.4477,0.43832,0.42391,0.41946,0.41012,0.40329,0.39589,0.39484,0.38351,0.37499,0.36687,0.36233,0.35815,0.35202,0.34256,0.3404,0.33549,0.32444,0.32005,0.31622,0.30814,0.30533,0.30249,0.29496,0.28837,0.28363,0.27783,0.27194,0.27041,0.26712,0.25933,0.25857,0.24741,0.24327,0.2397,0.2361,0.23227,0.22429,0.222,0.21912,0.21474,0.21092,0.20228,0.20182,0.19417,0.19153,0.1887,0.18333,0.18052,0.17979,0.17564,0.17219,0.17107,0.16633,0.16318,0.15968,0.15469,0.15351,0.15022,0.14629,0.14447,0.14087,0.13956,0.13446,0.13232,0.13104,0.12735,0.12268,0.12003,0.11597,0.11557,0.11303,0.11123,0.10905,0.10307,0.099516,0.098385,0.092835,0.091081,0.088562,0.087548,0.082579,0.079299,0.076456,0.074805,0.074712,0.072344,0.069084,0.067089,0.06351,0.061729,0.060172,0.058554,0.055581,0.054066,0.052952,0.049141,0.047499,0.045015,0.042659,0.041565,0.040674,0.039418,0.038088,0.037222,0.034861,0.033818,0.032787,0.031699,0.028797,0.027376,0.026429,0.025492,0.024472,0.023016,0.021557,0.019404,0.018531,0.017817,0.017299,0.016372,0.015876,0.014538,0.014428,0.012652,0.012445,0.012212,0.011437,0.010912,0.010194,0.00994,0.009761,0.009318,0.008989,0.008238,0.007905,0.007464,0.007093,0.006892,0.006708,0.006383,0.005843,0.005679,0.005199,0.004881,0.00414,0.003939,0.003365,0.003103,0.002696,0.002196,0.001915,0.001565,0.001412,0.001379,0.000854,0.000668,0.000401,3.8e-05
1,136.98,21.722,13.81,11.22,8.2441,7.7849,6.636,5.7962,5.6563,4.4958,4.0897,3.986,3.5704,2.9004,2.8532,2.6094,2.5225,2.3775,2.2832,2.2039,2.1167,1.9803,1.8813,1.815,1.7195,1.6878,1.6685,1.5651,1.5139,1.488,1.3644,1.3435,1.3204,1.2671,1.2467,1.1901,1.1713,1.1284,1.11,1.0954,1.0732,1.0486,1.0086,0.97664,0.95818,0.92979,0.92495,0.91144,0.89623,0.87561,0.84947,0.82587,0.80978,0.80226,0.78123,0.77451,0.75565,0.72359,0.72211,0.71143,0.69408,0.68083,0.67272,0.66127,0.63826,0.62949,0.62512,0.6115,0.60404,0.59914,0.59303,0.58788,0.55047,0.54373,0.53608,0.53352,0.51906,0.5099,0.50778,0.49651,0.48524,0.47064,0.46712,0.45874,0.44663,0.4435,0.43469,0.43026,0.41928,0.41268,0.41081,0.40289,0.4019,0.38499,0.37895,0.36714,0.36461,0.35345,0.34496,0.3415,0.3382,0.33183,0.32775,0.3248,0.32194,0.31622,0.30391,0.29887,0.29371,0.28876,0.28597,0.27678,0.27145,0.26706,0.26357,0.25953,0.25657,0.25018,0.24718,0.23986,0.23305,0.2282,0.22648,0.22494,0.21961,0.21663,0.21282,0.20887,0.20183,0.19832,0.19622,0.19255,0.18896,0.18512,0.18073,0.17523,0.17313,0.17153,0.16893,0.16323,0.16259,0.15602,0.15213,0.14948,0.14422,0.14194,0.13876,0.13745,0.13275,0.12938,0.12871,0.12411,0.12154,0.11749,0.11359,0.11041,0.1084,0.10636,0.10223,0.099478,0.096095,0.093767,0.090831,0.089354,0.087765,0.083083,0.080886,0.078984,0.077087,0.0747,0.071606,0.068822,0.068135,0.065183,0.063291,0.060728,0.058401,0.05357,0.052959,0.050401,0.049509,0.049177,0.044494,0.041256,0.040899,0.039276,0.038335,0.036097,0.035754,0.032664,0.031773,0.030593,0.029152,0.028132,0.026445,0.025772,0.024297,0.023508,0.022022,0.020882,0.019741,0.018367,0.017195,0.016019,0.01557,0.014777,0.013707,0.013637,0.013091,0.012583,0.012023,0.01183,0.011294,0.010562,0.009697,0.009328,0.008269,0.008226,0.007911,0.007703,0.00682,0.006423,0.005774,0.005556,0.005168,0.004955,0.004586,0.00406,0.003656,0.003484,0.003003,0.002487,0.002028,0.00198,0.001713,0.001379,0.00087,0.000758,0.000364,0.000172
1,170.16,19.797,12.08,8.682,7.2861,6.1726,5.7631,4.2493,4.1769,3.3362,3.0884,2.8339,2.7609,2.7088,2.3932,2.2884,2.0682,2.0461,1.8586,1.7241,1.6347,1.5782,1.5227,1.4343,1.3859,1.3115,1.2879,1.1992,1.1731,1.0915,1.0843,1.0311,1.0037,0.99235,0.96751,0.95374,0.92156,0.89557,0.88045,0.84622,0.82991,0.8111,0.79658,0.76809,0.75113,0.74322,0.72313,0.71093,0.69372,0.69001,0.6726,0.6549,0.64432,0.61292,0.60898,0.60261,0.59966,0.58711,0.57464,0.55065,0.54613,0.54038,0.52653,0.51798,0.50941,0.49764,0.48689,0.47542,0.4651,0.45825,0.44864,0.43965,0.425,0.4185,0.41536,0.41207,0.40953,0.39006,0.38241,0.37778,0.36786,0.36376,0.35601,0.35057,0.34379,0.33808,0.33316,0.32911,0.32165,0.32061,0.31646,0.30686,0.30356,0.29824,0.29261,0.28454,0.28002,0.27747,0.27129,0.26705,0.26122,0.25689,0.25372,0.24966,0.24574,0.23721,0.22877,0.22623,0.22291,0.21409,0.21042,0.20763,0.20475,0.19955,0.1975,0.19182,0.1855,0.18295,0.1818,0.17567,0.16946,0.16651,0.16193,0.1596,0.15591,0.15308,0.1475,0.14652,0.14441,0.14043,0.13911,0.13424,0.13368,0.13146,0.12724,0.12528,0.12134,0.12041,0.11406,0.11166,0.10923,0.10564,0.10303,0.099484,0.096439,0.094612,0.091355,0.089451,0.085917,0.0839,0.080492,0.077095,0.074208,0.071799,0.070672,0.068766,0.065143,0.062711,0.061582,0.06106,0.059455,0.057892,0.055736,0.053626,0.052795,0.050722,0.050348,0.046774,0.045963,0.045649,0.042106,0.040968,0.038952,0.037933,0.035708,0.034395,0.03377,0.032333,0.030979,0.028908,0.028062,0.026979,0.026551,0.024382,0.023291,0.021851,0.021388,0.019923,0.019094,0.018011,0.017586,0.01628,0.015619,0.014845,0.01434,0.013976,0.013031,0.012594,0.012306,0.011394,0.011123,0.010565,0.010271,0.009837,0.009409,0.008641,0.008315,0.007823,0.007493,0.007415,0.007034,0.006803,0.006397,0.006061,0.00577,0.00564,0.005633,0.00539,0.004928,0.004752,0.004387,0.004281,0.00367,0.003324,0.003243,0.003092,0.002656,0.002265,0.002182,0.00198,0.001592,0.001338,0.001086,0.000832,0.000724,0.000668,0.000523,0.000403,0.000109,4.1e-05
1,162.63,29.878,16.88,8.5105,7.9942,6.4602,6.3561,4.4331,4.2429,3.6793,3.5125,3.0809,2.9393,2.7386,2.4065,2.2775,1.9887,1.8007,1.7758,1.684,1.5887,1.5586,1.5198,1.46,1.3671,1.3211,1.3018,1.212,1.169,1.1374,1.1168,1.0507,1.0243,0.98569,0.93567,0.91546,0.90314,0.85304,0.84824,0.83512,0.80365,0.76462,0.74934,0.73139,0.70733,0.69926,0.6583,0.64355,0.62007,0.60395,0.59846,0.58464,0.56345,0.55449,0.53616,0.52848,0.50899,0.49589,0.48906,0.47653,0.46883,0.45802,0.44815,0.44432,0.4293,0.42068,0.40288,0.40241,0.40121,0.39319,0.38318,0.37556,0.36088,0.3598,0.34708,0.33729,0.32741,0.31514,0.30951,0.3015,0.29638,0.29051,0.28626,0.28318,0.27358,0.26974,0.26529,0.26069,0.25112,0.2476,0.23736,0.2317,0.23,0.22867,0.22166,0.21761,0.21423,0.2108,0.2045,0.20198,0.19879,0.18988,0.18664,0.18314,0.17909,0.17901,0.17717,0.17519,0.1713,0.16573,0.1645,0.15865,0.15432,0.14729,0.1442,0.14044,0.13673,0.13343,0.12996,0.12771,0.12407,0.12235,0.11969,0.11797,0.11499,0.11229,0.1103,0.10741,0.10686,0.10146,0.10006,0.097789,0.09421,0.091868,0.090868,0.08778,0.08729,0.082438,0.080508,0.079792,0.078904,0.074238,0.070861,0.069018,0.067842,0.066384,0.064226,0.060061,0.059331,0.057875,0.056279,0.052343,0.051795,0.049689,0.047346,0.045193,0.044074,0.041056,0.039111,0.038389,0.037337,0.035228,0.034837,0.033195,0.032201,0.030241,0.030093,0.027679,0.027325,0.026028,0.024602,0.023483,0.022408,0.021153,0.02091,0.019171,0.01864,0.017425,0.017146,0.016793,0.016439,0.014912,0.014557,0.013762,0.01338,0.012457,0.012324,0.011704,0.010841,0.010499,0.010156,0.009965,0.009574,0.008989,0.008676,0.008365,0.008245,0.007784,0.007384,0.007052,0.006733,0.006638,0.006407,0.005923,0.005455,0.004986,0.00475,0.00464,0.004569,0.004074,0.003772,0.003326,0.003174,0.003077,0.002733,0.002547,0.002312,0.002212,0.002111,0.001977,0.001657,0.001483,0.001228,0.001061,0.00106,0.000883,0.000811,0.000699,0.000609,0.000422,0.000324,0.000267,0.000165,0.000151,0.000107,3.7e-05,9e-06,9e-06,9e-06,1e-06
1,161.42,20.302,12.101,11.669,9.2333,8.2225,6.3723,5.6865,5.279,4.7757,4.4881,4.3241,4.1845,3.9257,3.5892,3.374,3.2449,3.0941,2.8782,2.8614,2.6293,2.5632,2.4612,2.2313,2.2123,2.1336,2.0695,1.9926,1.9547,1.8578,1.801,1.7315,1.7078,1.6601,1.6013,1.5579,1.528,1.5237,1.4465,1.4149,1.3665,1.3337,1.2947,1.2582,1.224,1.1926,1.1856,1.1591,1.129,1.1247,1.0913,1.0743,1.0596,1.0152,0.9938,0.9795,0.96394,0.93837,0.91668,0.88555,0.86831,0.8383,0.82244,0.7959,0.78998,0.77709,0.77001,0.74779,0.72745,0.71958,0.70977,0.70164,0.67575,0.66493,0.64933,0.64734,0.61857,0.61448,0.6081,0.59143,0.58415,0.57279,0.56729,0.55827,0.54208,0.54149,0.52732,0.5218,0.51015,0.49125,0.48363,0.47991,0.46993,0.45694,0.45457,0.4516,0.4376,0.43379,0.41699,0.41471,0.40573,0.39402,0.3866,0.38182,0.37016,0.36425,0.36097,0.35724,0.33816,0.33551,0.32994,0.32596,0.31123,0.30003,0.2956,0.29001,0.28115,0.27644,0.27162,0.26311,0.25747,0.25527,0.25028,0.24034,0.23772,0.2365,0.23481,0.2266,0.22107,0.21731,0.2065,0.20623,0.20297,0.19201,0.1894,0.18827,0.18312,0.18081,0.17263,0.16942,0.16195,0.16095,0.15326,0.15002,0.14715,0.1415,0.13825,0.13426,0.13181,0.12492,0.122,0.1203,0.11885,0.11381,0.10784,0.10543,0.10344,0.1006,0.099398,0.094172,0.089671,0.088536,0.084587,0.083324,0.078356,0.076346,0.072205,0.070098,0.069323,0.066998,0.064049,0.061896,0.059094,0.057782,0.056036,0.054829,0.052588,0.051893,0.049668,0.046867,0.045351,0.044426,0.041168,0.038406,0.037717,0.035571,0.034781,0.033192,0.029855,0.029453,0.028551,0.026745,0.024667,0.022492,0.022224,0.020999,0.02001,0.018171,0.017859,0.016014,0.015074,0.014702,0.014376,0.013436,0.013063,0.011957,0.011129,0.010679,0.009641,0.008535,0.008049,0.008001,0.007529,0.007193,0.006906,0.006545,0.006512,0.005969,0.005315,0.004944,0.004492,0.003939,0.003796,0.003297,0.003151,0.002824,0.002533,0.00232,0.00179,0.001666,0.001415,0.001164,0.000866,0.000521,0.000513,0.00038,0.000313,0.00025,0.000124,5.8e-05
1,133.65,24.74,20.878,12.476,10.728,7.9601,7.2311,6.5267,5.4805,5.2229,4.6634,4.5482,4.1103,3.8782,3.5409,3.3734,3.2226,3.0751,2.725,2.6021,2.4174,2.3359,2.2829,2.2632,2.2367,2.0009,1.9,1.8721,1.8419,1.7884,1.7048,1.662,1.5867,1.5732,1.4973,1.4387,1.3875,1.3721,1.3396,1.2773,1.2631,1.247,1.1784,1.1512,1.1388,1.1014,1.0974,1.0804,1.0648,1.0312,1.0121,0.98045,0.95986,0.94097,0.92639,0.9008,0.88872,0.8656,0.84403,0.83922,0.81312,0.8117,0.80047,0.78913,0.77953,0.77232,0.74418,0.7364,0.72574,0.71039,0.7006,0.69524,0.68985,0.67503,0.66379,0.6613,0.6469,0.62103,0.61456,0.60403,0.59008,0.58334,0.5808,0.56864,0.5557,0.54382,0.532,0.52713,0.5225,0.51717,0.51413,0.50194,0.49298,0.48356,0.48183,0.47218,0.46794,0.45528,0.44815,0.43823,0.42971,0.4242,0.41999,0.41707,0.40755,0.39839,0.39176,0.3883,0.38124,0.37775,0.37077,0.36422,0.35875,0.35488,0.34198,0.33445,0.32642,0.32498,0.31711,0.31284,0.30824,0.30635,0.29954,0.29461,0.28455,0.28245,0.27861,0.27453,0.27003,0.26087,0.25686,0.25196,0.2501,0.24253,0.23646,0.23304,0.2305,0.22367,0.21904,0.21181,0.20772,0.20502,0.20274,0.19765,0.193,0.1871,0.18574,0.18255,0.17989,0.17656,0.17402,0.16834,0.16447,0.16274,0.15524,0.15364,0.15012,0.14827,0.14542,0.1435,0.14187,0.13791,0.13643,0.13159,0.12699,0.12172,0.11926,0.11812,0.11449,0.11056,0.10625,0.1044,0.1016,0.098296,0.095592,0.093697,0.090411,0.08727,0.083742,0.081818,0.079234,0.077158,0.076656,0.070997,0.070301,0.068512,0.067642,0.063002,0.061236,0.058402,0.056701,0.053909,0.053032,0.049899,0.048408,0.046334,0.045021,0.044075,0.03985,0.037694,0.036995,0.036418,0.032225,0.030808,0.02788,0.02712,0.025293,0.024366,0.022577,0.020748,0.019404,0.017327,0.016553,0.014221,0.012608,0.012456,0.011754,0.010661,0.009593,0.007729,0.007488,0.007078,0.00656,0.00647,0.005635,0.004802,0.004091,0.003804,0.003256,0.002642,0.002281,0.002077,0.00193,0.001337,0.001163,0.000754,0.000476,0.000474,0.000226,6.2e-05
1,116.66,13.575,11.554,5.9921,5.6029,4.8507,4.5724,3.7531,3.3599,2.9959,2.8007,2.4458,2.34,2.1975,2.0902,1.95,1.9349,1.8019,1.777,1.7234,1.5953,1.5406,1.5155,1.4648,1.4002,1.3755,1.3595,1.3055,1.2433,1.2128,1.2007,1.1606,1.1397,1.1326,1.0904,1.0677,1.0229,0.99009,0.9484,0.94342,0.92837,0.89302,0.85303,0.83954,0.82665,0.80522,0.79166,0.77585,0.75166,0.74166,0.72341,0.7097,0.68297,0.67146,0.65128,0.64461,0.63025,0.6186,0.61036,0.5825,0.58176,0.57696,0.56754,0.5556,0.54891,0.53277,0.52739,0.51869,0.50979,0.49342,0.48689,0.48221,0.47323,0.46992,0.45753,0.45016,0.43849,0.43465,0.42456,0.42048,0.41044,0.40586,0.39505,0.38818,0.37795,0.37383,0.36619,0.36061,0.35616,0.34929,0.33883,0.33447,0.3276,0.32412,0.32252,0.31234,0.31071,0.30909,0.29817,0.29037,0.2848,0.28319,0.27743,0.27517,0.26789,0.26321,0.25857,0.25163,0.24886,0.24433,0.23824,0.23414,0.23197,0.23009,0.22682,0.22058,0.21898,0.21136,0.20534,0.20347,0.20009,0.19505,0.19038,0.18784,0.18422,0.18194,0.17969,0.17511,0.16965,0.16745,0.16282,0.16159,0.15612,0.15291,0.14728,0.14545,0.14419,0.14141,0.13862,0.13684,0.13138,0.12983,0.12892,0.12339,0.12252,0.11803,0.11579,0.11374,0.10976,0.10729,0.106,0.1015,0.097973,0.095827,0.094429,0.091002,0.088322,0.087436,0.086502,0.084389,0.080822,0.076567,0.075109,0.073448,0.067604,0.066021,0.063521,0.062335,0.060267,0.056494,0.055446,0.055111,0.053983,0.052196,0.049066,0.047541,0.046577,0.043455,0.043304,0.041854,0.040245,0.038713,0.035703,0.035543,0.034569,0.032494,0.031441,0.029821,0.027969,0.026733,0.024968,0.023158,0.02211,0.020418,0.019693,0.018691,0.017331,0.016577,0.016407,0.014763,0.014495,0.013429,0.012666,0.012514,0.012213,0.011974,0.011689,0.010926,0.010504,0.010242,0.009591,0.009218,0.009054,0.008395,0.008157,0.007737,0.007161,0.006979,0.00643,0.00631,0.006205,0.005923,0.005698,0.005226,0.004746,0.004228,0.004169,0.003858,0.003454,0.003205,0.002964,0.002484,0.002255,0.00197,0.001691,0.001168,0.000949,0.000537,0.000403,6.5e-05
1,144.36,17.704,12.427,11.023,9.0913,5.9036,5.2771,4.3483,4.2194,4.0952,3.4574,3.3756,3.1663,2.9334,2.755,2.4681,2.4448,2.3676,2.2341,1.9989,1.9123,1.7562,1.6467,1.6253,1.5681,1.4458,1.4202,1.3868,1.3285,1.2902,1.261,1.2246,1.1842,1.1447,1.1106,1.085,1.075,1.0613,1.0041,0.97603,0.95945,0.93919,0.90916,0.90411,0.88819,0.87531,0.86648,0.83667,0.83249,0.81369,0.79119,0.77428,0.75652,0.75237,0.73066,0.71848,0.71259,0.69412,0.685,0.67544,0.65355,0.63554,0.62887,0.61389,0.59757,0.59251,0.57784,0.56915,0.55863,0.54833,0.53962,0.53583,0.5316,0.51896,0.51537,0.49562,0.49398,0.47441,0.47154,0.4614,0.45396,0.44214,0.44095,0.43253,0.42721,0.41836,0.40948,0.40168,0.3923,0.38713,0.37518,0.36865,0.361,0.3547,0.34448,0.34079,0.33041,0.32764,0.32451,0.31951,0.31533,0.30766,0.30662,0.29657,0.29099,0.2848,0.27908,0.2777,0.27449,0.26493,0.25766,0.25283,0.25128,0.24972,0.24769,0.24347,0.23655,0.23113,0.22785,0.22321,0.22068,0.21333,0.2113,0.20877,0.20444,0.19944,0.19701,0.19277,0.18431,0.18278,0.17795,0.17475,0.17334,0.16747,0.16456,0.16271,0.16144,0.15701,0.15181,0.14888,0.14677,0.14379,0.13732,0.13454,0.13401,0.12734,0.12435,0.12139,0.12041,0.11642,0.11328,0.11235,0.10921,0.10492,0.10119,0.098905,0.097344,0.095432,0.093208,0.089229,0.086815,0.083878,0.08081,0.077749,0.076366,0.075601,0.07197,0.069626,0.066621,0.064378,0.063389,0.062455,0.060653,0.058073,0.052714,0.052476,0.051109,0.049954,0.0479,0.046111,0.046012,0.042812,0.041652,0.040601,0.037391,0.03607,0.033914,0.033693,0.031919,0.029265,0.028083,0.026694,0.02512,0.023751,0.022952,0.021446,0.021137,0.019552,0.018061,0.01775,0.017145,0.015786,0.015486,0.014852,0.013648,0.012979,0.012108,0.011374,0.010917,0.010233,0.009903,0.00951,0.009166,0.009005,0.008688,0.008388,0.007056,0.006802,0.006494,0.006157,0.006101,0.005511,0.005401,0.005195,0.004329,0.004056,0.003731,0.00342,0.0031,0.002978,0.002538,0.002201,0.001704,0.00166,0.001207,0.000971,0.000796,0.000613,0.000219,0.000108
1,135.09,22.655,14.206,12.717,11.569,9.1048,7.3303,6.5926,5.7608,5.4595,4.992,4.6793,4.0601,4.0076,3.8677,3.4824,3.4201,3.2855,3.2485,3.0943,2.8992,2.8026,2.4411,2.351,2.2986,2.2138,2.2,2.1142,2.04,1.894,1.8591,1.8278,1.8011,1.7665,1.6856,1.6275,1.6208,1.5578,1.5021,1.4719,1.436,1.4184,1.3718,1.3474,1.3333,1.2662,1.2354,1.2107,1.1684,1.1578,1.1395,1.1085,1.0895,1.0616,1.0533,1.0201,1.0184,1.004,0.98901,0.97127,0.96297,0.9348,0.93017,0.9049,0.88853,0.87869,0.8662,0.83994,0.8307,0.81846,0.80144,0.77985,0.77682,0.76475,0.76052,0.74813,0.73122,0.71718,0.71211,0.69015,0.67916,0.67351,0.67049,0.65378,0.64437,0.62966,0.62496,0.61046,0.60911,0.59861,0.59478,0.58749,0.58066,0.5701,0.56107,0.55339,0.54772,0.54172,0.53232,0.52186,0.51211,0.5063,0.50427,0.49173,0.48102,0.47279,0.46909,0.45568,0.4542,0.44622,0.43842,0.42667,0.41679,0.41454,0.40845,0.39406,0.38857,0.37911,0.3763,0.37076,0.36546,0.35741,0.35604,0.34734,0.34707,0.34062,0.33152,0.32755,0.31918,0.31136,0.301,0.29502,0.29217,0.28544,0.28131,0.27311,0.26481,0.26203,0.25926,0.25412,0.24829,0.24548,0.23991,0.23506,0.22823,0.22268,0.2202,0.21594,0.21079,0.20794,0.20209,0.19951,0.19876,0.19296,0.18733,0.18419,0.18093,0.17474,0.17137,0.16336,0.15996,0.15515,0.1519,0.149,0.14808,0.14002,0.1381,0.13695,0.1277,0.1246,0.12156,0.11862,0.11647,0.11444,0.11161,0.10618,0.10456,0.10136,0.099197,0.093635,0.090815,0.089045,0.085575,0.084222,0.082251,0.075585,0.072614,0.072213,0.066104,0.063286,0.061122,0.059924,0.05666,0.053866,0.052789,0.050406,0.049058,0.045755,0.043694,0.04019,0.039095,0.036106,0.034162,0.031928,0.029241,0.027724,0.025717,0.025412,0.022996,0.020974,0.01657,0.015227,0.014856,0.013912,0.011288,0.011064,0.009773,0.007852,0.006903,0.006618,0.005986,0.005433,0.004603,0.004461,0.00369,0.002879,0.002573,0.00257,0.002057,0.001911,0.00163,0.001307,0.001101,0.000901,0.000636,0.000438,0.000369,0.000248,8.3e-05,1.8e-05
1,130.09,29.488,19.756,15.861,13.739,11.778,9.0368,8.1388,7.1768,6.815,6.6624,6.0512,5.6028,5.3335,5.023,4.802,4.504,4.2916,4.1348,4.0033,3.9188,3.8307,3.7018,3.6842,3.5464,3.3921,3.2877,3.2203,3.1878,3.1616,3.0107,2.9959,2.8973,2.8951,2.7941,2.6999,2.6045,2.5878,2.5649,2.5473,2.456,2.3958,2.3311,2.3258,2.2891,2.2584,2.1972,2.1458,2.0995,2.0752,2.0496,2.0049,1.9847,1.9551,1.937,1.8944,1.8756,1.8407,1.7982,1.7647,1.7539,1.7112,1.7061,1.6945,1.6552,1.6491,1.6308,1.5963,1.5716,1.5649,1.5505,1.5413,1.4942,1.4655,1.4577,1.4436,1.4232,1.3885,1.3827,1.3761,1.3506,1.3193,1.3141,1.2886,1.2653,1.2285,1.209,1.1989,1.1813,1.1717,1.1646,1.1543,1.1321,1.1243,1.1036,1.0969,1.0843,1.0605,1.0329,1.0258,1.0087,0.99516,0.99356,0.97962,0.96096,0.94577,0.94166,0.91821,0.90975,0.89676,0.89071,0.88015,0.86591,0.85702,0.84826,0.83732,0.82404,0.81759,0.80125,0.79033,0.77237,0.76675,0.75409,0.74149,0.72438,0.71895,0.70951,0.69744,0.68969,0.67976,0.67707,0.67209,0.66649,0.64505,0.63597,0.63431,0.62167,0.61433,0.60885,0.59288,0.58792,0.57722,0.55935,0.55709,0.54572,0.52746,0.51918,0.51451,0.51056,0.50229,0.49812,0.48237,0.47502,0.46471,0.45848,0.45474,0.4524,0.43441,0.42538,0.42392,0.41348,0.40939,0.40078,0.3956,0.3927,0.38554,0.37646,0.36663,0.35556,0.34704,0.34297,0.3391,0.32583,0.32009,0.31297,0.3059,0.30259,0.29382,0.28825,0.28654,0.28018,0.27042,0.26561,0.2593,0.25213,0.24785,0.23899,0.23508,0.23253,0.22862,0.21827,0.21549,0.20856,0.20033,0.19833,0.18992,0.18647,0.18134,0.17525,0.16571,0.16078,0.15408,0.1514,0.14753,0.13347,0.13306,0.13009,0.12559,0.12158,0.11679,0.11435,0.1065,0.10504,0.10418,0.092538,0.091138,0.087322,0.078776,0.077166,0.070382,0.065927,0.059368,0.057125,0.055073,0.049909,0.047449,0.043308,0.038989,0.035631,0.031628,0.029456,0.02521,0.024058,0.018764,0.017388,0.014751,0.013371,0.011344,0.004391,0.002384
